epoch,train_loss,train_risk_loss,train_class_loss,train_risk_macro_auc,train_subject_accuracy,train_subject_balanced_accuracy,train_subject_macro_f1,train_subject_macro_auc,train_binary_auc,train_risk_auc_AD,train_risk_auc_PD,train_risk_auc_MS,val_loss,val_risk_loss,val_class_loss,val_risk_macro_auc,val_subject_accuracy,val_subject_balanced_accuracy,val_subject_macro_f1,val_subject_macro_auc,val_binary_auc,val_risk_auc_AD,val_risk_auc_PD,val_risk_auc_MS,lr
11,0.4352846814238507,0.2547288882991542,0.3611115865085436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8645047433674335,0.5209193873134527,0.6871707259931348,0.9807,0.8695652173913043,0.8869047619047619,0.8741258741258742,0.9855158730158731,1.0,0.9643,0.9778,1.0,0.0005
12,0.3970455343308656,0.22749515318352242,0.33910075892572816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9431839107789777,0.5659359676594083,0.7544958879324523,0.9837,0.8695652173913043,0.8785714285714286,0.8666666666666668,0.9899801587301588,1.0,0.9732,0.9778,1.0,0.0005
13,0.375261151013167,0.20992691432652266,0.33066847479861716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8783614293418147,0.528239572251385,0.7002437351779505,0.9777,0.9130434782608695,0.9285714285714286,0.912878787878788,0.9810515873015873,1.0,0.9554,0.9778,1.0,0.0005
14,0.35820544906284496,0.19548455230567766,0.3254417958466903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8961715630509637,0.5382658338004892,0.7158114601942626,0.9837,0.8695652173913043,0.8928571428571428,0.8674242424242424,0.9899801587301588,1.0,0.9732,0.9778,1.0,0.0005
15,0.3226782905018848,0.17063150878833688,0.30409356459327364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9427998011762445,0.5702294817363674,0.7451406341384758,0.977,0.8695652173913043,0.8785714285714286,0.8695804195804195,0.9827380952380953,1.0,0.9643,0.9778,0.9889,0.00025
16,0.3248532577701237,0.1712256651857625,0.30725518620532494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.962898236784068,0.5856118811802431,0.7545727040957321,0.974,0.8695652173913043,0.8785714285714286,0.8695804195804195,0.9777281746031746,1.0,0.9554,0.9778,0.9889,0.00025
17,0.3127245059479838,0.16238864148440568,0.3006717290567315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.883184589445591,0.526720233600248,0.7129287045787681,0.9837,0.9130434782608695,0.9285714285714286,0.912878787878788,0.9877480158730159,1.0,0.9732,0.9778,1.0,0.00025
18,0.3072025496026744,0.15720056567503057,0.3000039648750554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.881172832778909,0.5316660346632655,0.6990135958926245,0.9837,0.9130434782608695,0.9285714285714286,0.912878787878788,0.9877480158730159,1.0,0.9732,0.9778,1.0,0.00025
19,0.31218681387279346,0.1589591457144074,0.306455334632293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.910185753960501,0.5468024606393143,0.7267665829170834,0.9837,0.9130434782608695,0.9285714285714286,0.912878787878788,0.9855158730158731,1.0,0.9732,0.9778,1.0,0.000125
20,0.3130388465912446,0.16004667962374894,0.3059843310843343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8943312577903271,0.5471275931393559,0.694407347928394,0.9829,0.9130434782608695,0.9142857142857144,0.9142857142857144,0.9849702380952381,1.0,0.9821,0.9778,0.9889,0.000125
21,0.29711489884749703,0.14837441152852515,0.2974809756745463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8896518258208578,0.5409466173838485,0.6974104185673323,0.977,0.8695652173913043,0.8785714285714286,0.8695804195804195,0.9855158730158731,1.0,0.9643,0.9778,0.9889,0.000125
22,0.29700414097827416,0.14665811981843865,0.3006920414126438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.882991960780187,0.5344598885117606,0.697064150463451,0.9866,0.9130434782608695,0.9285714285714286,0.912878787878788,0.9899801587301588,1.0,0.9821,0.9778,1.0,0.000125
23,0.2909735651119896,0.14433651994103971,0.2932740894348725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9006573324176398,0.5401047166775573,0.721105232834816,0.9837,0.9130434782608695,0.9285714285714286,0.912878787878788,0.9877480158730159,1.0,0.9732,0.9778,1.0,6.25e-05
24,0.2754406540290169,0.13377972478451935,0.2833218575819679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8947146622972055,0.5359067188745196,0.7176158793947913,0.9837,0.9130434782608695,0.9285714285714286,0.912878787878788,0.9855158730158731,1.0,0.9732,0.9778,1.0,6.25e-05
25,0.26273903315481933,0.12511755513108294,0.27524295760237655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.923906554213979,0.5572212547571822,0.7333706105974588,0.9866,0.9130434782608695,0.9285714285714286,0.912878787878788,0.9899801587301588,1.0,0.9821,0.9778,1.0,6.25e-05
26,0.27528486951537756,0.1328380839980167,0.2848935693502426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9131667200814594,0.552112275395881,0.7221088609234854,0.98,0.9130434782608695,0.9285714285714286,0.912878787878788,0.9855158730158731,1.0,0.9732,0.9778,0.9889,6.25e-05
27,0.27312629145124684,0.13155720739260965,0.2831381685060004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9093286158009009,0.5430904757231474,0.7324762679636478,0.9837,0.9130434782608695,0.9285714285714286,0.912878787878788,0.9877480158730159,1.0,0.9732,0.9778,1.0,3.125e-05
28,0.28070361316204073,0.13678272457226462,0.2878417782161547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9069651372053407,0.5429862639443441,0.7279577786949548,0.9837,0.9130434782608695,0.9285714285714286,0.912878787878788,0.9905257936507936,1.0,0.9732,0.9778,1.0,3.125e-05
29,0.28730789371158766,0.14030323106309642,0.2940093219280243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.937524349513379,0.5596813142976977,0.7556860694153742,0.9807,0.9130434782608695,0.9285714285714286,0.912878787878788,0.9855158730158731,1.0,0.9643,0.9778,1.0,3.125e-05
30,0.27800170908803523,0.13282340188389238,0.2903566135012585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9232495782727544,0.5608197049322453,0.7248597517609596,0.9829,0.9130434782608695,0.9285714285714286,0.912878787878788,0.9877480158730159,1.0,0.9821,0.9778,0.9889,3.125e-05
